Date,Open,High,Low,Close,Adj Close,Volume
2019-12-04,334.100006,342.950012,331.850006,341.850006,338.722748,26789483
2019-12-05,343.000000,344.600006,335.149994,336.200012,333.124420,30429507
2019-12-06,336.700012,337.649994,318.000000,320.000000,317.072632,47027528
2019-12-09,318.950012,327.649994,314.750000,316.700012,313.802826,52435239
2019-12-10,317.200012,322.649994,312.250000,313.399994,310.532990,52155809
2019-12-11,311.200012,315.750000,308.000000,312.799988,309.938477,52557951
2019-12-12,314.000000,322.950012,313.549988,321.850006,318.905701,37804216
2019-12-13,325.200012,333.450012,325.000000,332.549988,329.507813,40955226
2019-12-16,335.950012,337.250000,330.799988,331.850006,328.814209,35027613
2019-12-17,333.250000,335.750000,330.649994,332.899994,329.854614,26734601
2019-12-18,335.000000,335.549988,325.799988,326.950012,323.959045,26449075
2019-12-19,327.350006,329.600006,324.500000,328.149994,325.148071,27516289
2019-12-20,330.350006,339.500000,330.350006,337.850006,334.759338,51839714
2019-12-23,335.700012,338.850006,330.350006,332.399994,329.359192,30150335
2019-12-24,333.200012,334.200012,329.200012,331.450012,328.417877,21747782
2019-12-26,333.000000,333.450012,328.100006,329.850006,326.832520,24616942
2019-12-27,333.399994,338.350006,333.000000,337.250000,334.164825,33477173
2019-12-30,337.750000,337.850006,332.500000,334.399994,331.340881,22775554
